Brand,Items,Subcategories,Indicator,Score,Mentions,CoreIndicator,Polarization,Reason,Evaluated_At
CHANEL,Nº206香奈兒斜角眼線刷,眼線刷,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,刷痕殘留度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,吃粉程度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,釋粉力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,刷毛彈性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,刷毛密度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,上妝順手度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,耐用度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,毛質觸感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,暈染均勻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,折角眼線刷#260,眼線刷,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,刷痕殘留度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,吃粉程度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,釋粉力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,刷毛彈性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,刷毛密度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,上妝順手度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,耐用度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,毛質觸感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,暈染均勻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,精細眼線刷,眼線刷,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,自然瞬翹專業睫毛夾,睫毛夾,眼型契合度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,自然瞬翹專業睫毛夾,睫毛夾,夾翹持久力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,自然瞬翹專業睫毛夾,睫毛夾,膠墊彈力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,自然瞬翹專業睫毛夾,睫毛夾,施力手感設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,自然瞬翹專業睫毛夾,睫毛夾,死角兼顧度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,專業後台睫毛夾,睫毛夾,眼型契合度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,專業後台睫毛夾,睫毛夾,夾翹持久力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,專業後台睫毛夾,睫毛夾,膠墊彈力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,專業後台睫毛夾,睫毛夾,施力手感設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,專業後台睫毛夾,睫毛夾,死角兼顧度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台飛翹睫毛夾,睫毛夾,眼型契合度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台飛翹睫毛夾,睫毛夾,夾翹持久力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台飛翹睫毛夾,睫毛夾,膠墊彈力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台飛翹睫毛夾,睫毛夾,施力手感設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台飛翹睫毛夾,睫毛夾,死角兼顧度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒極致卷翹睫毛夾,睫毛夾,眼型契合度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒極致卷翹睫毛夾,睫毛夾,夾翹持久力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒極致卷翹睫毛夾,睫毛夾,膠墊彈力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒極致卷翹睫毛夾,睫毛夾,施力手感設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒極致卷翹睫毛夾,睫毛夾,死角兼顧度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,假睫毛#4,假睫毛,配戴舒適度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,假睫毛#4,假睫毛,造型仿真度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,假睫毛#4,假睫毛,睫毛梗部設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,假睫毛#4,假睫毛,牢固力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,假睫毛#4,假睫毛,上手操作便利性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,假睫毛#4,假睫毛,重複使用率,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,刷痕殘留度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,吃粉程度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,釋粉力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,刷毛彈性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,刷毛密度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,上妝順手度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,耐用度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,毛質觸感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,暈染均勻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,專業唇刷 6F,唇刷,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,刷痕殘留度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,吃粉程度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,釋粉力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,刷毛彈性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,刷毛密度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,上妝順手度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,耐用度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,毛質觸感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,暈染均勻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,#316時尚附蓋式唇刷,唇刷,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,刷痕殘留度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,吃粉程度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,釋粉力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,刷毛彈性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,刷毛密度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,上妝順手度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,耐用度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,毛質觸感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,暈染均勻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧專業後台唇刷,唇刷,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,刷痕殘留度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,吃粉程度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,釋粉力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,刷毛彈性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,刷毛密度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,上妝順手度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,耐用度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,毛質觸感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,暈染均勻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,Nº300香奈兒雙重唇刷,唇刷,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,刷痕殘留度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,吃粉程度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,釋粉力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,刷毛彈性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,刷毛密度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,上妝順手度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,耐用度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,毛質觸感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,暈染均勻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
MAKE UP FOREVER,攜帶式唇刷 #304,唇刷,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,自由不羈沁心之果香水,香水,香精濃度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,自由不羈沁心之果香水,香水,持香度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,自由不羈沁心之果香水,香水,香味層次銜接流暢度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,自由不羈沁心之果香水,香水,原料品質,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,自由不羈沁心之果香水,香水,擴散度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,自由不羈沁心之果香水,香水,場景百搭度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,自由不羈沁心之果香水,香水,噴頭瓶身設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,自由不羈沁心之果香水,香水,低酒精/無刺鼻感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5典藏香水,香水,香精濃度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5典藏香水,香水,持香度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5典藏香水,香水,香味層次銜接流暢度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5典藏香水,香水,原料品質,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5典藏香水,香水,擴散度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5典藏香水,香水,場景百搭度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5典藏香水,香水,噴頭瓶身設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5典藏香水,香水,低酒精/無刺鼻感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我香水,香水,香精濃度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我香水,香水,持香度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我香水,香水,香味層次銜接流暢度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我香水,香水,原料品質,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我香水,香水,擴散度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我香水,香水,場景百搭度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我香水,香水,噴頭瓶身設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我香水,香水,低酒精/無刺鼻感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,慾望巴黎暮光淡香水,淡香水,香精濃度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,慾望巴黎暮光淡香水,淡香水,持香度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,慾望巴黎暮光淡香水,淡香水,香味層次銜接流暢度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,慾望巴黎暮光淡香水,淡香水,原料品質,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,慾望巴黎暮光淡香水,淡香水,擴散度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,慾望巴黎暮光淡香水,淡香水,場景百搭度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,慾望巴黎暮光淡香水,淡香水,噴頭瓶身設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,慾望巴黎暮光淡香水,淡香水,低酒精/無刺鼻感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,Miss Dior花漾迪奧淡香水,淡香水,香精濃度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,Miss Dior花漾迪奧淡香水,淡香水,持香度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,Miss Dior花漾迪奧淡香水,淡香水,香味層次銜接流暢度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,Miss Dior花漾迪奧淡香水,淡香水,原料品質,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,Miss Dior花漾迪奧淡香水,淡香水,擴散度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,Miss Dior花漾迪奧淡香水,淡香水,場景百搭度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,Miss Dior花漾迪奧淡香水,淡香水,噴頭瓶身設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,Miss Dior花漾迪奧淡香水,淡香水,低酒精/無刺鼻感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5淡香水,淡香水,香精濃度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5淡香水,淡香水,持香度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5淡香水,淡香水,香味層次銜接流暢度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5淡香水,淡香水,原料品質,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5淡香水,淡香水,擴散度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5淡香水,淡香水,場景百搭度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5淡香水,淡香水,噴頭瓶身設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒N°5淡香水,淡香水,低酒精/無刺鼻感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我淡香水,淡香水,香精濃度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我淡香水,淡香水,持香度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我淡香水,淡香水,香味層次銜接流暢度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我淡香水,淡香水,原料品質,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我淡香水,淡香水,擴散度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我淡香水,淡香水,場景百搭度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我淡香水,淡香水,噴頭瓶身設計,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,IDOLE唯我淡香水,淡香水,低酒精/無刺鼻感,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,MYSLF 香精,香精,香精濃度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
